CustomerID,Gender,Age,Marital_Status,Education,Income,Family_Size,Tenure,Date_Joined,Region,TransactionID,ProductID,Product_Name,Product_Category,Quantity,Price_per_Unit,Total_Amount,Date_of_Purchase,Time_of_Purchase,Payment_Mode,Channel,Recency,Frequency,Monetary,Last_Purchase_Date,Preferred_Category,Discount_Availed,Membership_Status,Feedback_Rating,Return_Flag,Device_Used,Campaign_Response
9605,Female,36,single,,131767,1,14,2019-11-15,Wilkersonbury,ce830e27-c5ef-4670-9f4d-88ce998de3d8,51079,Girl,Furniture,3,328.53,985.59,05/11/2025,12:09:54,Wallet,In-Store,178,28,378.93,16-05-2025,Furniture,Yes,None,5,No,Mobile,No
2154,Female,37,Married,Bachelors,94820,3,13,2025-05-15,West Rickey,6edaba8c-6789-47d0-a155-eb2c737cf8b5,51471,Adult,Toys,1,322.27,322.27,01 Jun 2024,22:20:27,UPI,In-Store,120,20,7314.63,17-09-2024,Groceries,Yes,Gold,4,Yes,Mobile,
4196,M,23,Single,,,6,12,2018-01-09,East Tylerland,ff0dd3c2-ac4d-4d33-9515-28af4d25298f,81925,Two,Clothing,5,101.82,509.1,2024/07/31,23:25:36,Debit Card,Online,11,11,7556.17,17-07-2025,Books,Yes,,2,No,Desktop,
9169,M,47,Single,High School,119631,3,9,2024-11-01,New Nicolebury,79c842cb-a8d3-410e-96bf-ae6e37850b5c,69472,It,Toys,3,463.15,1389.45,12 Jul 2024,14:52:47,Debit Card,In-Store,189,22,2109.69,24-03-2025,Books,Yes,Bronze,2,No,Mobile,Yes
9691,Female,28,Widowed,Masters,42011,4,8,2025-03-04,New Debramouth,a0c9da72-368a-4d40-b8f1-4e3c59e7703a,29840,Wide,Clothing,1,439.41,439.41,06/18/2024,15:39:17,UPI,Online,320,46,3234.27,26-04-2025,Groceries,Yes,,1,Yes,Mobile,Yes
2653,male,41,Widowed,PhD,130076,6,14,2022-08-31,Torresborough,04a434e7-ffcf-456e-8c0b-6cd18e8c71d8,57026,Upon,Furniture,2,324.31,648.62,02/22/2024,08:57:54,Debit Card,In-Store,331,15,2150.07,22-04-2025,Books,Yes,None,5,No,Mobile,Yes
5694,male,28,single,Masters,81443,6,2,2023-06-24,Port Gary,6bfc2a47-565f-4491-adb6-8b81cec68cfe,92742,Position,Electronics,1,326.63,326.63,10/21/2024,16:19:45,Credit Card,In-Store,33,27,4856.52,28-06-2025,Books,Yes,Bronze,2,No,Mobile,No
7737,Female,32,Divorced,PhD,109605,3,11,2020-09-30,Reeseview,1b555f6d-301c-4abf-8773-9d4626e6a84a,27241,Crime,Toys,3,483.49,1450.47,24-08-2023,17:38:21,Credit Card,In-Store,126,8,1446.94,28-03-2025,Electronics,Yes,Silver,,Yes,Desktop,No
7105,F,69,Single,Masters,96453,5,9,2017-10-20,New Sueside,692ac139-1f4a-4ca1-ab85-fd595463adc7,56346,Tv,Groceries,3,251.98,755.94,01 Jan 2025,09:59:27,Wallet,In-Store,273,12,5688.49,14-01-2025,Clothing,Yes,Gold,3,No,Desktop,
2036,Male,57,,PhD,32234,3,6,2018-06-07,Hillport,5c72aebd-13b1-4e59-885c-d7147bf69552,42990,Yet,Furniture,3,141.15,423.45,02/11/2024,01:16:31,Wallet,In-Store,115,3,4813.68,02-04-2025,Books,Yes,Silver,1,Yes,Desktop,No
1722,male,66,Widowed,PhD,23066,5,12,2016-08-13,West Breanna,c11ea16b-a6d6-4330-b5b1-9be4835c3541,56890,Foreign,Clothing,2,222.18,444.36,30 Oct 2024,04:47:31,Wallet,In-Store,331,32,221.26,31-05-2025,Electronics,Yes,Bronze,1,No,Desktop,No
3514,,60,Widowed,Bachelors,86981,2,8,2018-05-02,North Blake,70de13fc-2060-417a-9314-14e8510e641f,44132,Hope,Electronics,2,27.44,54.88,25 Dec 2023,03:56:22,Cash,Online,96,49,6638.39,09-03-2025,Furniture,Yes,Gold,3,No,Mobile,
3636,Male,32,Divorced,None,79758,5,4,2020-06-18,Dwayneton,34396729-4b8e-4509-88cb-a592b0cad2eb,80932,Alone,Groceries,4,268.89,1075.56,2024/05/08,17:33:08,Credit Card,Online,223,19,2708.75,25-01-2025,Clothing,No,Bronze,4,Yes,Mobile,No
8836,,,single,High School,,2,6,2019-04-05,Carterfurt,5548f613-cf69-4f2d-bb2c-2c830f0e5767,30014,Their,Toys,1,53.04,53.04,10 Feb 2025,19:35:59,Debit Card,In-Store,64,33,4653.27,28-06-2025,Toys,Yes,Bronze,2,No,Mobile,No
9123,male,69,Married,PhD,94931,6,12,2018-12-01,Rodriguezport,550c2fe9-654c-41d9-b2e6-182801bb819c,91289,Husband,Clothing,1,102.57,102.57,19 Apr 2025,19:17:26,Debit Card,In-Store,2,4,2471.96,20-01-2025,Electronics,Yes,Gold,4,No,Mobile,Yes
3938,F,,,None,54379,1,13,2020-01-07,New Trevor,21c57a88-77d4-48ea-a0bd-d76556d44952,21750,Free,Clothing,3,233.98,701.94,2025-02-05,18:07:18,Credit Card,In-Store,115,19,8087.91,18-01-2025,Electronics,No,,,Yes,Mobile,No
2584,M,40,Widowed,PhD,90784,3,3,2017-01-17,Lindseychester,3a3e46b0-96f8-4ff7-81a7-2883f8802878,82561,Ask,Electronics,3,448.85,1346.55,18 May 2025,13:46:53,Debit Card,In-Store,351,10,7279.8,16-06-2025,Furniture,Yes,,,Yes,Mobile,Yes
1334,F,24,,Masters,75367,4,6,2023-07-31,West Nicholasfurt,ceee7d65-1904-4ca7-9291-e493528a34f3,74010,Black,Clothing,5,483.48,2417.4,2025/01/21,23:34:29,UPI,Online,235,37,7015.88,21-10-2024,Electronics,No,None,3,No,Desktop,No
3747,Female,37,Widowed,PhD,146977,3,8,2021-06-02,Carlsonland,21d8b96a-62ad-4157-a0d2-759a3ad51382,24230,Admit,Clothing,4,405.21,1620.84,2024-01-08,01:27:42,Wallet,In-Store,38,15,5613.12,02-07-2025,Groceries,No,None,2,Yes,Desktop,Yes
5496,F,68,Divorced,,38347,2,10,2018-10-31,Port Karen,42d9c5d7-e991-46d5-8b0a-4802bd64e8d6,11118,Speech,Electronics,5,35.87,179.35,2024/03/23,07:15:04,Debit Card,In-Store,248,21,9072.78,18-06-2025,Clothing,Yes,,4,Yes,Desktop,Yes
9598,F,33,single,Bachelors,46582,5,6,2025-05-26,Lake Morgan,b359390e-b030-4aaf-85ea-16e084e3b774,91033,Beyond,Furniture,3,344.39,1033.17,2024-07-05,23:20:13,UPI,In-Store,250,30,2650.52,12-05-2025,Books,No,Silver,5,No,Mobile,No
7434,Male,27,Widowed,PhD,28353,6,4,2023-12-01,New Cynthia,73b5bad5-600b-4b35-aa0a-a7d5a0b85755,19898,Property,Books,4,80.03,320.12,12-04-2025,17:18:51,Wallet,Online,268,28,6305.51,08-09-2024,Books,No,None,2,Yes,Mobile,No
4643,M,47,Married,High School,129131,3,14,2017-10-11,Lake Jeremy,fb29ff36-2155-4ba8-b5b8-23e420168e6d,20302,Large,Electronics,2,491.9,983.8,2025-01-21,01:21:35,Credit Card,Online,353,9,8137.58,03-06-2025,Clothing,No,Silver,,No,Desktop,No
1070,Male,36,Single,,127437,1,3,2017-04-08,New Melissa,96e1a522-b2b8-4698-9dd0-855c7986f498,34264,Less,Clothing,1,272.91,272.91,08 Jan 2025,13:33:41,Wallet,In-Store,256,22,5886.7,12-10-2024,Toys,No,None,2,No,Desktop,
1862,Femael,59,Married,Masters,100515,4,4,2018-08-22,Port Zachary,11a529b4-66a3-42d6-b43e-8c480bc1f9e5,70960,Tree,Groceries,3,451.71,1355.13,10-03-2024,03:06:45,UPI,Online,23,41,3680.76,27-06-2025,Books,No,None,,Yes,Desktop,
8259,male,63,,,54525,4,1,2019-06-05,Kariside,c6b18d94-324b-4c3d-9a77-91a2bd0b0fa2,35362,Financial,Furniture,1,496.4,496.4,17 Jul 2024,22:40:01,Credit Card,In-Store,353,42,8659.98,25-04-2025,Furniture,No,Bronze,5,No,Mobile,No
1120,Female,70,Married,Bachelors,104289,4,1,2016-09-13,Lake Crystal,6c98fd9b-af76-46c2-9d6d-6b413692a531,23621,Describe,Groceries,5,185.84,929.2,09/24/2024,18:26:43,Cash,In-Store,192,38,3016.67,10-07-2025,Books,No,None,5,Yes,Desktop,No
6152,male,53,,PhD,88438,2,15,2015-11-09,New Douglas,65f6ba53-d226-48b3-b674-410dd218c9d6,20084,Firm,Books,5,482.17,2410.85,08-12-2023,06:10:19,Wallet,In-Store,173,44,2953.61,04-11-2024,Clothing,No,Gold,1,Yes,Mobile,No
8431,Female,47,Divorced,PhD,115825,1,11,2020-05-28,Hartfort,b7014925-22fb-4906-954e-d52c126aa315,71506,Deal,Books,1,13.01,13.01,2023/12/02,04:12:19,Cash,In-Store,178,10,2927.26,04-08-2024,Groceries,No,None,1,No,Mobile,No
8993,F,19,,PhD,38152,2,2,2019-07-15,New Andrewshire,4491be40-1042-4a8e-8da2-2a3950db8e34,94974,Key,Furniture,5,156.04,780.2,2025/06/24,21:06:03,Cash,Online,104,46,4651.98,17-09-2024,Groceries,Yes,Silver,4,Yes,Desktop,Yes
3591,Male,39,Married,,72478,6,1,2024-09-02,Mahoneymouth,531c8812-ff31-450a-bdd0-84a18cd2216f,58722,Itself,Groceries,4,322.12,1288.48,19-03-2025,06:51:48,Credit Card,In-Store,341,43,8131.38,17-01-2025,Groceries,No,Gold,5,No,Desktop,No
1612,,47,Divorced,Masters,142075,1,2,2021-12-21,Kelseyton,a976dc4d-0c47-4187-bea3-5d37980b6853,24170,Ready,Groceries,1,398.44,398.44,14 May 2025,16:25:35,Cash,In-Store,56,6,6446.36,21-08-2024,Groceries,Yes,,,No,Desktop,
3930,male,33,Widowed,PhD,84179,6,6,2023-04-23,South Christopher,e83bcc84-a609-4ad0-b114-64aa52f69081,31495,Serious,Books,4,266.24,1064.96,23-02-2025,16:59:45,Cash,In-Store,140,21,8583.97,07-09-2024,Furniture,No,,2,Yes,Mobile,Yes
5107,Male,36,single,PhD,27179,5,8,2023-11-30,Hallberg,0d87bc72-bce0-4a63-997f-9b8d079bf5e6,18942,Moment,Toys,4,43.84,175.36,01/11/2025,20:19:44,UPI,Online,37,10,5574.02,11-10-2024,Furniture,No,,2,Yes,Mobile,No
6934,,34,Divorced,,22913,6,9,2025-05-20,Lake Kristenberg,6d572692-fb92-4354-b34d-4b136065f5cf,99056,Thought,Furniture,5,100.89,504.45,12 Dec 2023,03:03:12,Cash,In-Store,316,43,7727.76,09-09-2024,Furniture,Yes,Gold,1,No,Mobile,Yes
8567,F,55,Divorced,None,26803,6,13,2022-01-27,Julieborough,4027b283-02bf-4f1c-89ab-99a3658c72ee,25031,Security,Toys,4,476.5,1906.0,2025-07-16,05:49:53,Wallet,In-Store,54,23,9649.91,08-12-2024,Electronics,No,Bronze,2,Yes,Mobile,No
5476,,52,single,Masters,73048,3,11,2018-03-14,Howardborough,accfb130-e487-4e77-88d1-6094b6e3b91b,79769,Direction,Books,3,497.56,1492.68,07/12/2024,15:00:40,Cash,Online,163,31,1973.32,21-08-2024,Books,Yes,Bronze,3,No,Desktop,Yes
5713,F,66,Single,Masters,29072,6,15,2022-09-08,South Rebecca,1e8e06ed-0748-4379-bea7-f419a510af65,46335,Mind,Groceries,1,268.96,268.96,24 Sep 2023,12:35:25,Debit Card,Online,206,9,3794.14,19-05-2025,Toys,Yes,None,2,No,Desktop,Yes
8796,F,36,Single,,131564,6,2,2024-02-21,North Dominiqueside,4663f1a1-04db-43f3-b65e-52fd2e03a9cc,36975,Else,Groceries,3,142.65,427.95,09 May 2025,05:21:14,Cash,Online,333,48,2801.62,24-06-2025,Books,Yes,None,,Yes,Desktop,No
6779,M,26,Married,None,127981,3,15,2020-06-05,Bryanshire,5dcd0d40-d641-4102-a0d1-968f0b8ce21f,55727,Table,Groceries,5,35.66,178.3,2025/03/02,13:52:30,Debit Card,In-Store,85,7,9873.56,13-08-2024,Electronics,No,Gold,1,Yes,Mobile,Yes
3569,M,66,Married,Masters,21332,2,1,2025-02-05,Sandraville,1c3efda4-689b-4fb2-9a31-7fd79a0278a6,25842,Hope,Toys,5,246.09,1230.45,21-10-2024,19:30:26,Credit Card,In-Store,78,24,9294.71,18-08-2024,Toys,No,Gold,3,Yes,Desktop,Yes
4898,F,61,,Bachelors,26386,6,3,2023-01-29,East Becky,a46b3932-0de8-4b63-9856-e1fcd7825ea3,44654,Someone,Clothing,4,165.94,663.76,01-05-2025,01:20:03,Credit Card,In-Store,120,31,7635.31,23-08-2024,Groceries,No,None,3,No,Desktop,
1462,Femael,36,Divorced,None,83949,3,4,2018-02-07,Catherineberg,940e3521-9a26-455a-bf56-938141190559,96848,Thought,Furniture,1,336.4,336.4,12/07/2023,15:32:16,Wallet,Online,254,8,1253.27,17-09-2024,Electronics,No,Bronze,,No,Desktop,
7586,M,38,Widowed,PhD,93697,2,6,2021-02-07,Lake Barbaraberg,cb08b605-f6f6-4488-9620-15f05253b6f7,37948,South,Furniture,5,235.61,1178.05,2023-09-08,05:08:00,UPI,In-Store,97,17,3645.0,09-10-2024,Clothing,No,None,5,No,Desktop,Yes
9229,Male,50,Divorced,PhD,89962,6,1,2021-03-27,Port Meganville,03edd1f8-74f9-4d17-a912-b4bf86a4bae4,28894,It,Groceries,4,196.57,786.28,10-06-2025,16:16:23,UPI,Online,101,22,6267.43,01-10-2024,Books,No,,3,Yes,Mobile,No
2406,Male,39,,Bachelors,,1,7,2017-07-25,West Larry,8567c805-34f5-41c0-88c5-eb2a7490adeb,73298,Happen,Clothing,3,432.27,1296.81,08/07/2024,10:24:28,Wallet,Online,355,27,3685.54,20-01-2025,Furniture,Yes,Bronze,,No,Mobile,
9882,male,52,Single,None,28733,2,7,2020-07-12,Melissaburgh,3967e60a-823d-4107-9c8a-c066cb2fafa3,25907,Deep,Toys,4,168.92,675.68,2025-04-10,19:16:50,Debit Card,In-Store,1,28,1884.5,02-11-2024,Clothing,Yes,Silver,5,No,Desktop,No
2838,Femael,22,Married,High School,39626,4,11,2021-12-15,Port Jamesland,cc8ceba9-0662-400c-8188-de48719b2dd6,73263,West,Furniture,2,63.93,127.86,2024-08-26,14:58:25,UPI,Online,301,38,653.22,15-10-2024,Toys,Yes,Gold,2,Yes,Desktop,No
8541,Femael,18,single,PhD,108277,3,8,2021-07-15,Loribury,3170f437-a8f7-4f5a-860e-df5b39118497,62227,Get,Electronics,3,123.68,371.04,2024-03-07,11:05:28,Credit Card,Online,207,49,1639.88,30-05-2025,Electronics,No,Bronze,5,No,Desktop,Yes
7208,Female,57,Married,PhD,101019,2,4,2021-02-27,Newmanton,23900c1d-d129-4d13-b7b5-67b4172d2bd0,86122,Weight,Furniture,4,211.28,845.12,12 Mar 2025,04:00:29,Wallet,In-Store,74,4,3012.7,13-06-2025,Toys,Yes,Silver,1,No,Mobile,Yes
7850,F,23,Single,,141675,3,1,2019-10-24,Port Mark,3098f7b2-500e-45c0-b89b-df7f93e34c35,30885,Moment,Electronics,2,182.07,364.14,06-09-2024,18:03:59,Cash,Online,249,1,6631.4,12-02-2025,Toys,Yes,,,No,Desktop,No
8106,male,35,Single,Bachelors,,4,4,2025-03-21,New Jamesmouth,bf164454-2685-402c-bd89-25a925d287d0,99824,Southern,Furniture,3,336.51,1009.53,03/24/2024,15:31:37,Wallet,In-Store,217,20,8774.86,09-01-2025,Furniture,Yes,,2,Yes,Mobile,
9649,Male,55,Widowed,Masters,45713,1,8,2020-12-27,Scottville,2b0c456b-8ab2-4bf4-996d-edc0fad34352,47401,Charge,Toys,5,300.3,1501.5,2023/12/23,20:12:33,Cash,In-Store,243,33,1752.72,28-05-2025,Groceries,Yes,Bronze,1,Yes,Desktop,Yes
3575,Female,25,single,Masters,44311,6,3,2021-12-14,Andreaberg,71cb19b3-4b88-445a-9582-de78c06a5949,78002,He,Furniture,1,350.23,350.23,29-01-2024,11:02:11,Debit Card,Online,149,37,4153.91,18-08-2024,Groceries,No,None,4,Yes,Mobile,
1621,,59,Widowed,,37112,5,15,2019-08-22,Stevensonmouth,a4c31af7-514a-46bf-8733-4b73225f52ab,15191,Near,Furniture,2,266.09,532.18,09-04-2025,05:33:06,UPI,Online,341,41,7099.96,11-04-2025,Furniture,Yes,Bronze,5,Yes,Mobile,No
5835,Femael,20,single,,111259,6,8,2021-02-23,Thompsonberg,f8b38a8b-e05f-48bc-8a16-a06cc958e75e,57953,Nice,Clothing,2,121.47,242.94,27-08-2024,16:53:51,Cash,Online,307,39,1289.49,21-06-2025,Clothing,No,Bronze,1,Yes,Mobile,
2965,,48,Widowed,,101112,6,5,2017-01-21,South Diana,cd9e84ec-90e9-4294-a5dd-2836e65fa9fa,34217,War,Clothing,2,356.57,713.14,10/29/2023,13:33:33,Debit Card,In-Store,314,37,5196.54,13-10-2024,Toys,Yes,Silver,3,Yes,Mobile,Yes
6432,Female,63,single,PhD,56902,5,6,2022-11-29,North Coreybury,8ed8a80d-84cf-4e39-bf31-c29f82bbad84,86089,Rise,Groceries,5,93.26,466.3,23-10-2024,18:34:04,Credit Card,In-Store,211,22,3491.73,23-01-2025,Clothing,Yes,,3,Yes,Desktop,No
9570,Male,25,single,Masters,64294,3,4,2023-05-22,Lake Beth,bc4716ad-0970-409d-9270-c935ecc0baa6,28558,Middle,Books,3,213.77,641.31,23-12-2024,19:31:33,UPI,Online,237,36,3712.94,02-02-2025,Books,No,Silver,5,Yes,Mobile,No
8083,male,58,Single,PhD,61751,3,6,2020-11-11,West Elizabeth,332ac35a-833d-4df1-9e11-a680d5016ada,74175,Like,Furniture,2,339.72,679.44,21 Jun 2025,00:25:11,Wallet,In-Store,105,8,5352.37,04-02-2025,Furniture,No,Gold,1,No,Mobile,No
1146,Male,68,single,PhD,,6,12,2016-04-20,Barkerberg,3fac4317-16e8-47b0-8552-f3c55f13fb98,30669,Money,Clothing,3,101.08,303.24,2023/10/13,05:55:00,Wallet,Online,50,10,4192.53,31-03-2025,Groceries,No,None,3,Yes,Mobile,Yes
1447,Female,25,Widowed,,139385,3,12,2020-06-20,Millerhaven,4721194b-c8a4-4e21-99f8-50e913ad3ead,43036,Cause,Furniture,2,395.59,791.18,11/24/2024,14:17:18,Debit Card,In-Store,46,28,273.94,17-11-2024,Electronics,No,None,3,No,Mobile,
1849,,34,Widowed,High School,88506,4,4,2021-01-31,Richardchester,84aeffbe-ae1f-4957-9f28-e41746273272,71156,Mission,Groceries,3,94.38,283.14,2024-05-10,11:45:55,Credit Card,Online,93,20,3405.34,24-05-2025,Groceries,Yes,Gold,,No,Mobile,Yes
6224,Female,56,Divorced,Masters,,2,4,2025-05-31,Joelberg,389641dd-8570-459f-a903-ae67fc568b53,64206,First,Groceries,1,350.76,350.76,04 Mar 2024,02:38:48,Debit Card,Online,338,9,3221.86,07-03-2025,Books,No,Bronze,2,No,Desktop,No
3971,Femael,65,single,,,6,12,2025-03-29,Port Karenside,12b99a50-8cb6-41f0-a509-6396761579e7,48096,Remain,Toys,4,349.59,1398.36,2023-09-25,20:59:25,Debit Card,Online,350,15,3133.87,10-09-2024,Books,No,None,1,Yes,Mobile,
3293,Female,65,Married,,27433,5,8,2024-10-01,West Jessica,134d695a-ba38-4c8f-9393-09d1a06a187d,12441,Time,Electronics,5,62.05,310.25,31 Aug 2024,03:52:51,UPI,Online,176,5,498.57,15-08-2024,Electronics,Yes,Silver,,No,Mobile,
1797,Femael,31,Widowed,Masters,91299,1,3,2020-10-12,Jasonfort,59410ea3-8c2b-478e-9f50-e1aa0088b13a,18855,Truth,Furniture,4,367.2,1468.8,2023-09-07,21:16:48,Debit Card,Online,282,35,1294.95,05-02-2025,Groceries,Yes,Silver,,No,Mobile,
1962,,62,Divorced,Bachelors,29766,5,4,2024-07-02,Port Melanieton,2332a50e-6992-496e-81a2-5ed1c3abb5f1,92667,During,Groceries,1,168.14,168.14,2023/09/25,19:04:45,UPI,Online,360,38,9784.1,30-09-2024,Books,Yes,,5,No,Mobile,Yes
6925,F,54,single,PhD,88790,5,10,2025-05-30,Lake Chad,4a15544d-c5e7-4e8a-ba57-8a8ea9488d99,20458,Top,Electronics,1,95.65,95.65,31-01-2024,09:42:00,Cash,Online,296,27,6776.9,28-12-2024,Clothing,Yes,,4,Yes,Desktop,No
8051,,18,single,PhD,23652,4,1,2017-08-13,Colefurt,08697ffa-0936-4f02-b5ac-0819714b5c03,33182,Onto,Furniture,3,303.05,909.15,2024/12/28,15:45:06,UPI,Online,234,6,8828.17,28-11-2024,Groceries,No,,1,Yes,Mobile,No
3925,M,62,single,Bachelors,58923,2,6,2018-12-03,East Meganville,23226464-ad6d-44ef-94d9-a0ae055fd8d1,59666,Real,Electronics,2,232.25,464.5,06-04-2025,03:35:38,Credit Card,In-Store,119,7,6884.85,12-12-2024,Electronics,No,Silver,,Yes,Mobile,
9625,Femael,59,Married,None,114594,6,12,2019-05-15,Jamesland,ad5406bc-7209-4a7b-9975-a56289d56357,98022,Begin,Clothing,1,37.84,37.84,2024/09/04,10:50:59,Cash,In-Store,200,34,4450.84,17-10-2024,Toys,Yes,Gold,,Yes,Desktop,No
8974,male,24,single,,91696,4,6,2023-01-07,North Derrick,74be4b20-dc32-48a0-aa75-80e2ce52309d,89223,Wonder,Electronics,3,160.41,481.23,29 Jun 2024,22:12:14,Credit Card,In-Store,248,1,9849.96,11-10-2024,Books,Yes,Silver,4,No,Mobile,
1668,Femael,43,Divorced,PhD,46293,3,3,2023-02-06,Vanessaside,1ccc33c1-7e34-4f69-b52f-bd7e7c360908,29405,Candidate,Books,4,391.2,1564.8,01-05-2024,21:22:54,UPI,Online,360,43,1324.97,21-10-2024,Clothing,No,None,4,No,Desktop,
5295,,43,Widowed,PhD,,6,1,2025-07-14,Carsonstad,78b2b549-3bdb-409e-acc2-16a01bbc91f7,13280,President,Clothing,5,33.75,168.75,2025-06-20,20:32:50,Debit Card,Online,192,36,8922.09,08-12-2024,Groceries,Yes,Silver,,No,Desktop,Yes
3082,F,36,single,None,100147,1,12,2023-11-02,Andersonhaven,b1c8d50a-1e39-4f21-8775-cabfdcff5f1e,37871,Lose,Clothing,5,309.59,1547.95,05 Aug 2024,11:03:47,Wallet,Online,93,20,6113.53,19-05-2025,Groceries,No,Gold,4,No,Mobile,Yes
6041,male,54,Divorced,PhD,115103,6,10,2024-02-02,Levytown,5674b9e2-0e59-45aa-96db-638a097ba119,15611,Into,Clothing,1,72.52,72.52,11/03/2023,06:56:48,UPI,In-Store,177,36,9729.09,12-06-2025,Toys,Yes,,4,No,Desktop,No
4773,,21,Divorced,Bachelors,104310,1,5,2022-08-23,Jenniferfort,35f0b1be-7aa1-419a-ba93-98bbacdbd5f2,87436,Color,Electronics,2,422.79,845.58,12/18/2024,22:55:30,UPI,In-Store,137,8,1474.26,11-08-2024,Clothing,Yes,None,5,No,Desktop,No
1643,Male,59,Married,PhD,29304,5,1,2025-01-28,Blackton,65e5f13f-7086-4a45-8a8a-bb17309a083a,49918,Staff,Groceries,3,456.45,1369.35,07 May 2025,10:41:46,Wallet,Online,56,22,2429.82,29-01-2025,Groceries,No,None,3,Yes,Desktop,No
8206,M,18,Divorced,High School,115131,4,14,2016-11-27,Jimmymouth,14a0bccb-8a47-4a87-a49d-681d51d87c64,28136,City,Toys,2,393.86,787.72,2024-01-30,09:27:05,UPI,In-Store,350,47,8574.86,29-04-2025,Electronics,No,Gold,2,No,Mobile,Yes
1685,male,66,Widowed,,106595,6,7,2020-10-31,Rachelton,ae9bec36-35c7-436c-9b99-62c6e61fecc0,42706,Reflect,Toys,3,171.86,515.58,10/22/2023,17:31:17,UPI,Online,282,37,6176.3,01-06-2025,Electronics,No,Bronze,3,No,Desktop,
7698,Female,31,Widowed,High School,57120,5,6,2018-08-26,Port Darlene,6b9cd71c-f6ba-445b-a558-71e3bab2b77d,59081,Vote,Electronics,5,485.6,2428.0,27-05-2024,10:49:16,Cash,Online,267,50,9894.09,06-07-2025,Books,No,Bronze,3,No,Mobile,No
7937,male,44,Widowed,PhD,127408,6,9,2024-03-28,Andrewport,577bc55a-36d5-4494-b37f-d50d2e25b5ee,73736,Dark,Groceries,3,354.8,1064.4,26 Jan 2024,04:55:58,Credit Card,In-Store,32,12,7244.24,02-10-2024,Furniture,Yes,Gold,5,No,Mobile,Yes
9288,Femael,46,Married,Masters,33706,1,13,2020-02-06,West Nicole,48f4ef12-5e99-43d2-be89-6c64e117dac3,30676,Left,Books,3,11.78,35.34,12 May 2025,18:08:06,UPI,In-Store,334,1,3637.25,03-05-2025,Toys,Yes,Silver,1,No,Mobile,No
1415,Male,70,,Bachelors,,5,6,2019-06-06,Rosariobury,4f90f91a-5448-40de-aa1b-76e3326684ff,18237,Produce,Toys,2,96.97,193.94,12/01/2024,03:21:56,UPI,In-Store,357,1,741.45,13-08-2024,Groceries,No,Gold,4,Yes,Mobile,
7685,M,44,Widowed,,27086,1,13,2017-05-06,North Michaelland,530ddda6-c8d0-49e5-9919-65ea98d00c2c,60493,Actually,Electronics,4,406.98,1627.92,03/17/2024,07:19:13,Cash,Online,197,28,8619.13,31-12-2024,Clothing,Yes,None,1,No,Mobile,
2631,F,68,Divorced,Masters,,6,9,2020-12-15,Delacruzside,802aa6eb-32e9-4c2d-afb9-0ccf168885c2,70029,Option,Books,5,323.27,1616.35,2025-07-23,12:25:48,Credit Card,In-Store,184,6,6813.16,11-08-2024,Electronics,No,Silver,2,Yes,Mobile,
5178,M,,single,High School,53319,2,2,2015-09-08,Stevenberg,5297e1ad-edba-4484-a759-1ad40a398bf7,88234,Approach,Furniture,4,283.81,1135.24,2025-03-26,13:44:40,UPI,Online,181,38,9937.71,30-03-2025,Toys,Yes,Gold,3,No,Mobile,No
5276,M,64,single,High School,121053,4,7,2020-12-12,Haynesmouth,3bcdf203-459e-4674-b3e7-f042516c3b0a,19789,Yet,Books,5,19.39,96.95,08 Jan 2024,01:52:41,Debit Card,In-Store,132,11,1160.78,01-06-2025,Groceries,No,Gold,2,Yes,Mobile,Yes
7522,Femael,59,,None,33939,4,5,2017-12-08,Lake Jerryburgh,668b28da-8222-4d7f-b6e6-ba8519abdc15,54359,Suddenly,Toys,4,431.71,1726.84,2024-10-04,16:23:51,UPI,In-Store,243,43,8909.9,30-04-2025,Electronics,No,,2,No,Mobile,
4121,male,35,Single,None,47703,6,6,2020-02-13,Juliefurt,34e420bf-db38-4306-ae6a-3d5b2154be4a,88654,Dinner,Books,5,311.75,1558.75,2025-05-05,04:32:09,UPI,Online,200,24,3553.29,12-05-2025,Groceries,No,Silver,1,No,Mobile,
6633,,68,single,Bachelors,138955,3,11,2019-03-11,Whiteheadhaven,38858f7e-2f1a-45a8-a934-4e152477f047,90856,They,Groceries,4,104.8,419.2,16 Feb 2024,00:06:19,Wallet,Online,243,50,4357.41,16-09-2024,Books,Yes,Bronze,5,Yes,Desktop,Yes
1083,male,50,Single,High School,93371,1,15,2022-09-11,North Vickiehaven,64f22a7c-87f7-47fa-acfa-855f089b5b49,72818,Take,Toys,5,350.95,1754.75,2025-04-14,10:00:11,Credit Card,Online,150,38,6444.67,17-06-2025,Books,Yes,Bronze,1,No,Desktop,Yes
7126,,,Married,PhD,124796,6,3,2018-09-20,Henryberg,08403234-39ed-4800-b179-79f929ede760,63554,South,Electronics,1,62.93,62.93,15-08-2023,08:59:08,Cash,In-Store,277,37,9830.93,10-01-2025,Electronics,Yes,None,,Yes,Desktop,No
8564,Female,63,,Masters,121246,6,13,2020-05-19,Shawchester,331f63fb-d11f-48c0-a97c-a4fff75d599f,89254,Certainly,Electronics,3,265.04,795.12,12 Jun 2025,20:43:36,UPI,In-Store,206,16,6515.95,23-08-2024,Toys,No,Gold,,Yes,Desktop,No
